Partner Name,Partner Address,Partner Website,Fave Partner Site,Contact Information,Country,Location,Latitude,Longitude,Accept FavePay
Beaute Access,,https://www.facebook.com/pages/Beaut%C3%A9-Access/175304462553126,https://myfave.com/kuala-lumpur/partners/beaute-access,,Malaysia,Kuala Lumpur,,,false
Beaute Care,,http://www.beautecare.net/Beaute_Care/HOME.html,https://myfave.com/kuala-lumpur/partners/beaute-care,,Malaysia,Kuala Lumpur,,,false
Beaute Cosmeceutical,,http://www.dermique.com/,https://myfave.com/kuala-lumpur/partners/beaute-cosmeceutical,,Malaysia,Kuala Lumpur,,,false
Beaute De Studio,,,https://myfave.com/kuala-lumpur/partners/beaute-de-studio,,Malaysia,Kuala Lumpur,,,false
Beaute Esthetique,,https://www.facebook.com/BeautEsthetique,https://myfave.com/kuala-lumpur/partners/beaute-esthetique,,Malaysia,Kuala Lumpur,,,false
Beaute Jan Beauty,,https://www.facebook.com/beautejan/,https://myfave.com/kuala-lumpur/partners/beaute-jan-beauty,,Malaysia,Kuala Lumpur,,,false
Beautelogy Lounge,,https://www.facebook.com/Beautelogy-Lounge-945923118786445/,https://myfave.com/kuala-lumpur/partners/beautelogy-lounge,,Malaysia,Kuala Lumpur,,,false
Beaute Nail,,,https://myfave.com/kuala-lumpur/partners/beaute-nail,,Malaysia,Kuala Lumpur,,,false
Beaute Origine,,,https://myfave.com/kuala-lumpur/partners/beaute-origine,,Malaysia,Kuala Lumpur,,,false
Beauteous (New),,,https://myfave.com/kuala-lumpur/partners/beauteous-new,,Malaysia,Kuala Lumpur,,,false
Beaute' Pro Wellness Centre,,https://www.facebook.com/BeautePro-Wellness-Centre-1541011442830059/,https://myfave.com/kuala-lumpur/partners/beaute-pro-wellness-centre,,Malaysia,Kuala Lumpur,,,false
Beaute Secret Wellness,,,https://myfave.com/kuala-lumpur/partners/beaute-secret-wellness,,Malaysia,Kuala Lumpur,,,false
Beautez Esthetique,,,https://myfave.com/kuala-lumpur/partners/beautez-esthetique,,Malaysia,Kuala Lumpur,,,false
Beauties Stories Facial Salon,,https://www.facebook.com/BeautiesStories/,https://myfave.com/kuala-lumpur/partners/beauties-stories-facial-salon,,Malaysia,Kuala Lumpur,,,false
Beautific Hair And Beauty Meridian Salon,,,https://myfave.com/kuala-lumpur/partners/beautific-hair-and-beauty-meridian-salon,,Malaysia,Kuala Lumpur,,,false
Beautilogy Wellness World,,,https://myfave.com/kuala-lumpur/partners/beautilogy-wellness-world,,Malaysia,Kuala Lumpur,,,false
Beautinics,,,https://myfave.com/kuala-lumpur/partners/beautinics,,Malaysia,Kuala Lumpur,,,false
Beaut Max Saloon,,https://www.facebook.com/beaumaxmy/timeline.,https://myfave.com/kuala-lumpur/partners/beaut-max-saloon,,Malaysia,Kuala Lumpur,,,false
Beautology Beauty & Wellness,,https://www.facebook.com/beautologybw/,https://myfave.com/kuala-lumpur/partners/beautology-beauty-wellness,,Malaysia,Kuala Lumpur,,,false
BeauTouch Embroidery,,,https://myfave.com/kuala-lumpur/partners/beautouch-embroidery,,Malaysia,Kuala Lumpur,,,false
Beauty 580,,,https://myfave.com/kuala-lumpur/partners/beauty-580,,Malaysia,Kuala Lumpur,,,false
Beauty Arts Global Academy,,,https://myfave.com/kuala-lumpur/partners/beauty-arts-global-academy,,Malaysia,Kuala Lumpur,,,false
Beauty Basics,,,https://myfave.com/kuala-lumpur/partners/beauty-basics,,Malaysia,Kuala Lumpur,,,false
Beauty Chapter,,,https://myfave.com/kuala-lumpur/partners/beauty-chapter,,Malaysia,Kuala Lumpur,,,false
Beauty Chateau Day Spa,,https://www.facebook.com/beautychateau.sothys/timeline,https://myfave.com/kuala-lumpur/partners/beauty-chateau-day-spa,,Malaysia,Kuala Lumpur,,,false
Beauty Clinique,,,https://myfave.com/kuala-lumpur/partners/beauty-clinique,,Malaysia,Kuala Lumpur,,,false
Beauty & Confidence,,,https://myfave.com/kuala-lumpur/partners/beauty-confidence,,Malaysia,Kuala Lumpur,,,false
Beauty Cottage Skin Spa,,https://www.facebook.com/beautycottageskinspa/,https://myfave.com/kuala-lumpur/partners/beauty-cottage-skin-spa,,Malaysia,Kuala Lumpur,,,false
Beauty Essential,,,https://myfave.com/kuala-lumpur/partners/beauty-essential,,Malaysia,Kuala Lumpur,,,false
Beauty Esthique,,https://www.facebook.com/pages/Beauty-Esthique/368396476692441?fref=ts,https://myfave.com/kuala-lumpur/partners/beauty-esthique,,Malaysia,Kuala Lumpur,,,false
Beauty Galaxy,,,https://myfave.com/kuala-lumpur/partners/beauty-galaxy,,Malaysia,Kuala Lumpur,,,false
Beautyland Studio,,https://www.facebook.com/beautylandstudio/,https://myfave.com/kuala-lumpur/partners/beautyland-studio,,Malaysia,Kuala Lumpur,,,false
Beauty & Lashes Bar,,https://www.facebook.com/Beauty-Lashes-Bar-437548293248149/,https://myfave.com/kuala-lumpur/partners/beauty-lashes-bar,,Malaysia,Kuala Lumpur,,,false
Beauty Life Studio,,https://www.facebook.com/Beauty-Life-Studio-452762958419030/,https://myfave.com/kuala-lumpur/partners/beauty-life-studio,,Malaysia,Kuala Lumpur,,,false
Beauty Loc 18,,,https://myfave.com/kuala-lumpur/partners/beauty-loc-18,,Malaysia,Kuala Lumpur,,,false
Beauty Lounge,"6b, Jalan USJ 10/1, Taipan Business Centre, 47620 Subang Jaya, Selangor",,https://myfave.com/kuala-lumpur/partners/beauty-lounge,,Malaysia,Kuala Lumpur,3.0479099,101.583684617,true
Beautymax Aesthetics And Wellness,,,https://myfave.com/kuala-lumpur/partners/beautymax-aesthetics-and-wellness,,Malaysia,Kuala Lumpur,,,false
Beauty Mei Cosmetic,,,https://myfave.com/kuala-lumpur/partners/beauty-mei-cosmetic,,Malaysia,Kuala Lumpur,,,false
Beauty Scent Slimming Centre,,,https://myfave.com/kuala-lumpur/partners/beauty-scent-slimming-centre,,Malaysia,Kuala Lumpur,,,false
Beauty Secret Room,,http://www.facebook.com/pages/Beauty-Secret-Room/461838690566407,https://myfave.com/kuala-lumpur/partners/beauty-secret-room,,Malaysia,Kuala Lumpur,,,false
Beauty Secret & Spa Lounge,,https://www.facebook.com/Beauty-Secret-De-Cario-Japan-121833247985473/,https://myfave.com/kuala-lumpur/partners/beauty-secret-spa-lounge-2e2f167f-272e-4e40-9785-735e085cd84d,,Malaysia,Kuala Lumpur,,,false
Beauty Sense,,https://www.facebook.com/Beauty-Sense-630101804010323/,https://myfave.com/kuala-lumpur/partners/beauty-sense,,Malaysia,Kuala Lumpur,,,false
Beauty Shop (Penang),,http://www.beautyshop.my/,https://myfave.com/kuala-lumpur/partners/beauty-shop-penang,,Malaysia,Kuala Lumpur,,,false
Beauty Skin,,http://www.beautyskinspa.com/index.php/en/,https://myfave.com/kuala-lumpur/partners/beauty-skin,,Malaysia,Kuala Lumpur,,,false
Beauty Story,,https://www.facebook.com/beautystory.business,https://myfave.com/kuala-lumpur/partners/beauty-story,,Malaysia,Kuala Lumpur,,,false
Be Beauty Century,,https://www.facebook.com/be.beauty.century12/,https://myfave.com/kuala-lumpur/partners/be-beauty-century,,Malaysia,Kuala Lumpur,,,false
Be Beauty Salon,,https://www.facebook.com/Be-Beauty-Salon-173462326015922/,https://myfave.com/kuala-lumpur/partners/be-beauty-salon,,Malaysia,Kuala Lumpur,,,false
Bebebutterfly / Plain B,"161, Jalan Raja Uda, Pusat Perniagaan Raja Uda, 12300 Butterworth, Pulau Pinang, Malaysia.",http://www.bebebutterfly.com/,https://myfave.com/kuala-lumpur/partners/bebebutterfly-plain-b,,Malaysia,Kuala Lumpur,5.421105,100.380906,true
Be Be's Kitchen,,http://www.hotelkualalumpur.net/hotelcapitolbb/facilities.html,https://myfave.com/kuala-lumpur/partners/be-bes-kitchen,,Malaysia,Kuala Lumpur,,,false
Becare Beauty And Spa,,https://www.facebook.com/becarebeautyandspa/,https://myfave.com/kuala-lumpur/partners/becare-beauty-and-spa,,Malaysia,Kuala Lumpur,,,false
Bedazzle Beauty Aesthetic (KFit),,http://www.bedazzlebeauty.com.my/,https://myfave.com/kuala-lumpur/partners/bedazzle-beauty-aesthetic-kfit,,Malaysia,Kuala Lumpur,,,false
Bedazzle Beauty Aesthetics,,https://www.facebook.com/BedazzleBeautyAesthetic/,https://myfave.com/kuala-lumpur/partners/bedazzle-beauty-aesthetics,,Malaysia,Kuala Lumpur,,,false
Bedelakona Enterprise,"No 5 PPR Jalan Air Jernih, Setapak 53300 Kuala Lumpur",,https://myfave.com/kuala-lumpur/partners/bedelakona-enterprise,,Malaysia,Kuala Lumpur,3.188,101.721,true
BeeBee Nail,,http://www.bmic.com.my/,https://myfave.com/kuala-lumpur/partners/beebee-nail,,Malaysia,Kuala Lumpur,,,false
BeeBop Circus,,http://www.beebopcircus.com,https://myfave.com/kuala-lumpur/partners/beebop-circus,,Malaysia,Kuala Lumpur,,,false
Bee Gaik Dining Place,"No. 10-10A, Tingkat Taman Ipoh 11, Ipoh Garden South, 31400, Ipoh, Perak, Malaysia",http://beegaikdining.com.my,https://myfave.com/kuala-lumpur/partners/bee-gaik-dining-place,,Malaysia,Kuala Lumpur,4.60836,101.1170255,true
Beernest Mixo,"15, Anjung Samudera, The Waterfront, 88000 Kota Kinabalu",https://www.facebook.com/BEERNESTKKWATERFRONT/,https://myfave.com/kuala-lumpur/partners/beernest-mixo,,Malaysia,Kuala Lumpur,5.978967,116.06996600000002,true
Beer Shack,"12, Jalan 22a/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,https://myfave.com/kuala-lumpur/partners/beer-shack,,Malaysia,Kuala Lumpur,3.1628085,101.6500663,true
BEE Shop,"Setia City Convention Centre, 1, Jln Setia Dagang AG U13/AG, Setia Alam Seksyen U13, 40170 Shah Alam, Selangor
",,https://myfave.com/kuala-lumpur/partners/bee-shop,,Malaysia,Kuala Lumpur,3.110055,101.462853,true
Beeyock Esthetics,,,https://myfave.com/kuala-lumpur/partners/beeyock-esthetics,,Malaysia,Kuala Lumpur,,,false
Begonia Beauty Therapy,,https://www.facebook.com/Begoniabeauty94/,https://myfave.com/kuala-lumpur/partners/begonia-beauty-therapy,,Malaysia,Kuala Lumpur,,,false
Behind 50,"Behind 50, Love Lane, Georgetown, 10200 George Town, Penang, Malaysia",https://www.facebook.com/Behind50LoveLane/,https://myfave.com/kuala-lumpur/partners/behind-50,,Malaysia,Kuala Lumpur,5.419556099999999,100.33692930000007,true
BE Janitorial Venture,,,https://myfave.com/kuala-lumpur/partners/be-janitorial-venture,,Malaysia,Kuala Lumpur,,,false
Belco Hair Studio,,https://www.facebook.com/belcohairstudio/,https://myfave.com/kuala-lumpur/partners/belco-hair-studio,,Malaysia,Kuala Lumpur,,,false
Beleza Hair Salon,,,https://myfave.com/kuala-lumpur/partners/beleza-hair-salon,,Malaysia,Kuala Lumpur,,,false
Believe Face And Body Beauty Center,,,https://myfave.com/kuala-lumpur/partners/believe-face-and-body-beauty-center,,Malaysia,Kuala Lumpur,,,false
Believe Fitness,,,https://myfave.com/kuala-lumpur/partners/believe-fitness,,Malaysia,Kuala Lumpur,,,false
Believe Museum,,http://www.believelangkawi.com,https://myfave.com/kuala-lumpur/partners/believe-museum,,Malaysia,Kuala Lumpur,,,false
Belif Skincare Cosmetics,"Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 46150 Petaling Jaya, Selangor, Malaysia",,https://myfave.com/kuala-lumpur/partners/belif-skincare-cosmetics,,Malaysia,Kuala Lumpur,3.0721369,101.60689509999997,true
Bella Skin Care,,https://www.bellaskin.com.my/,https://myfave.com/kuala-lumpur/partners/bella-skin-care-e9c150f8-9d2e-4a3a-9f0d-cad6b3d6dbc5,,Malaysia,Kuala Lumpur,,,false
Belle Concept,,,https://myfave.com/kuala-lumpur/partners/belle-concept,,Malaysia,Kuala Lumpur,,,false
Belle Femme,,www.facebook.com/bellefemmecheras/,https://myfave.com/kuala-lumpur/partners/belle-femme,,Malaysia,Kuala Lumpur,,,false
Belle Femme Skin Solution,,,https://myfave.com/kuala-lumpur/partners/belle-femme-skin-solution,,Malaysia,Kuala Lumpur,,,false
Belle Hair & Nail Coiffure,,http://www.impiana.com.my,https://myfave.com/kuala-lumpur/partners/belle-hair-nail-coiffure,,Malaysia,Kuala Lumpur,,,false
Belle Nails Spa & Waxing,,https://www.facebook.com/bellenailsspa/,https://myfave.com/kuala-lumpur/partners/belle-nails-spa-waxing,,Malaysia,Kuala Lumpur,,,false
Belle's Secrets Beauty House,,http://www.bellessecrets.com/,https://myfave.com/kuala-lumpur/partners/belles-secrets-beauty-house,,Malaysia,Kuala Lumpur,,,false
Belle Wellness Beauty,,,https://myfave.com/kuala-lumpur/partners/belle-wellness-beauty,,Malaysia,Kuala Lumpur,,,false
Bellezza Artistica,,,https://myfave.com/kuala-lumpur/partners/bellezza-artistica,,Malaysia,Kuala Lumpur,,,false
Bello Dream Salon,,,https://myfave.com/kuala-lumpur/partners/bello-dream-salon,,Malaysia,Kuala Lumpur,,,false
Bellzza Beauty & Wellness,,https://web.facebook.com/bellzzabeautyandwellness/,https://myfave.com/kuala-lumpur/partners/bellzza-beauty-wellness,,Malaysia,Kuala Lumpur,,,false
Beloved Skincare,"B-G-29 Kompleks Suria Kinrara, Persiaran Kinrara, Taman Kinrara, 47190 Puchong, Selangor, Malaysia",,https://myfave.com/kuala-lumpur/partners/beloved-skincare,,Malaysia,Kuala Lumpur,3.061825,101.64209900000003,true
Belukar Lodges,,http://www.Facebook.com/Belukarlodges,https://myfave.com/kuala-lumpur/partners/belukar-lodges,,Malaysia,Kuala Lumpur,,,false
Beluxury Make-Up Studio,,,https://myfave.com/kuala-lumpur/partners/beluxury-make-up-studio,,Malaysia,Kuala Lumpur,,,false
Ben & Henry Dessert Cafe,"LOt 22-1 First Floor, Block D, Royal Plaza Putatan  88200 Putatan, Kota Kinabalu Sabah",https://www.facebook.com/BenHenryDessertCafe/,https://myfave.com/kuala-lumpur/partners/ben-henry-dessert-cafe,,Malaysia,Kuala Lumpur,5.890359,116.04998,true
Ben-Li Express,,,https://myfave.com/kuala-lumpur/partners/ben-li-express,,Malaysia,Kuala Lumpur,,,false
Bentong Happy Farm,,http://bentonghappyfarm.com,https://myfave.com/kuala-lumpur/partners/bentong-happy-farm,,Malaysia,Kuala Lumpur,,,false
Bentoya,"90, Jalan Peel, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,https://myfave.com/kuala-lumpur/partners/bentoya,,Malaysia,Kuala Lumpur,3.1268313,101.7244753,true
Beriani Asif,"R-08, MSuite, 283 Jalan Ampang, Ampang Hilir 55000 KL",https://www.facebook.com/berianiasif2/,https://myfave.com/kuala-lumpur/partners/beriani-asif,,Malaysia,Kuala Lumpur,3.160402,101.735477,true
Beringgis Beach Resort & Spa,,http://www.beringgisbeachresort.com,https://myfave.com/kuala-lumpur/partners/beringgis-beach-resort-spa,,Malaysia,Kuala Lumpur,,,false
Berjaya Langkawi Resort (About Travel),,http://www.abouttravel.my,https://myfave.com/kuala-lumpur/partners/berjaya-langkawi-resort-about-travel,,Malaysia,Kuala Lumpur,,,false
Berjaya Waterfront Hotel,,https://www.berjayahotel.com/johorbahru,https://myfave.com/kuala-lumpur/partners/berjaya-waterfront-hotel-6a62a899-65e2-478c-b6bb-c81a0268fd15,,Malaysia,Kuala Lumpur,,,false
Berlinz Square,"29c-02-14 Karpal Singh Drive 2, Maritime Piazza
11600 George Town, Malaysia",https://www.facebook.com/BerlinzSquarePenang/,https://myfave.com/kuala-lumpur/partners/berlinz-square,,Malaysia,Kuala Lumpur,5.398535,100.329266,true
Bert’s Cafe,"No 36, Jalan Selasih K, U12/K, Taman Cahaya Alam, S U12, 40170 Shah Alam.",,https://myfave.com/kuala-lumpur/partners/berts-cafe,,Malaysia,Kuala Lumpur,3.086003,101.485432,true
Bestmart Carwash Center,,,https://myfave.com/kuala-lumpur/partners/bestmart-carwash-center,,Malaysia,Kuala Lumpur,,,false
Best Point Furniture & Electric,"No 29-1-15,16&17, Golden Triangle, Jalan Paya Terubong, Relau 11900, Pulau Pinang.",,https://myfave.com/kuala-lumpur/partners/best-point-furniture-electric,,Malaysia,Kuala Lumpur,5.3311269,100.27646619999996,true
Between The City And Stars,,http://www.lightbox.com.my/index.php/event/detail/1,https://myfave.com/kuala-lumpur/partners/between-the-city-and-stars,,Malaysia,Kuala Lumpur,,,false
Be'U Hair Studio,,,https://myfave.com/kuala-lumpur/partners/beu-hair-studio,,Malaysia,Kuala Lumpur,,,false
Beulitha Beauty House,,http://beulithabeautyhous.wixsite.com/beulitha,https://myfave.com/kuala-lumpur/partners/beulitha-beauty-house,,Malaysia,Kuala Lumpur,,,false
Beverly Hotel,,http://www.beverlyhotel.biz,https://myfave.com/kuala-lumpur/partners/beverly-hotel,,Malaysia,Kuala Lumpur,,,false
Beverlyn Beauty,,https://www.facebook.com/Beverlyn-Beauty-429581944088446/,https://myfave.com/kuala-lumpur/partners/beverlyn-beauty,,Malaysia,Kuala Lumpur,,,false
Beyond Beauty,,http://www.beyondbeauty.com.my/,https://myfave.com/kuala-lumpur/partners/beyond-beauty,,Malaysia,Kuala Lumpur,,,false
Beyoutiful Esthetic Academy,,https://www.facebook.com/beyoutifulestheticsbykelsey/,https://myfave.com/kuala-lumpur/partners/beyoutiful-esthetic-academy,,Malaysia,Kuala Lumpur,,,false
B.Forty Food & Beverages,"154, Jalan Lumba Kuda, Bukit Chagar, 80300 Johor Bahru, Johor, Malaysia",https://www.facebook.com/B.forty/,https://myfave.com/kuala-lumpur/partners/bforty-food-beverages,,Malaysia,Kuala Lumpur,1.461958,103.767089,true
Bhaju Couture,"Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",,https://myfave.com/kuala-lumpur/partners/bhaju-couture,,Malaysia,Kuala Lumpur,3.1093245,101.63720439999997,true
Bheerily Beauty And Fitness Centre,,http://bheerilybeauty.webb.my/,https://myfave.com/kuala-lumpur/partners/bheerily-beauty-and-fitness-centre-e6ef1ff7-b441-4916-85c2-9aa460179b7a,,Malaysia,Kuala Lumpur,,,false
BieHive Sunway,"No 24-9, JLN PJS 11/28, 46150 Bandar Sunway, Petaling Jaya",,https://myfave.com/kuala-lumpur/partners/biehive-sunway,,Malaysia,Kuala Lumpur,3.0724999,101.60956,true
Bielenda Malaysia - B.skin,,https://www.facebook.com/bskin212/?ref=br_rs,https://myfave.com/kuala-lumpur/partners/bielenda-malaysia-bskin,,Malaysia,Kuala Lumpur,,,false
Big Apple Restaurant,"1, Jalan Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",http://www.berjayahotel.com/kualalumpur/dining/big-apple-restaurant.html,https://myfave.com/kuala-lumpur/partners/big-apple-restaurant-6732708f-6c98-4677-8d3e-d832dd2d4c60,,Malaysia,Kuala Lumpur,3.142426,101.709644,true
Big Ben Breakfast & Western,"Kuarters D,MK18 Jalan kebun bunga
10350 Penang, Malaysia",https://www.facebook.com/Big-Ben-Breakfast-Western-219783768037592/,https://myfave.com/kuala-lumpur/partners/big-ben-breakfast-western,,Malaysia,Kuala Lumpur,5.4350178,100.2925325,true
Big Bowl Ramen,"26, Jalan Market, 30000, Ipoh, Perak Darul Ridzuan.",,https://myfave.com/kuala-lumpur/partners/big-bowl-ramen,,Malaysia,Kuala Lumpur,4.59595,101.0775615,true
Big Chef Corner,,,https://myfave.com/kuala-lumpur/partners/big-chef-corner,,Malaysia,Kuala Lumpur,,,false
